Anbieter,Anlagen Name,Technologie,Technologie einfach,Anlagenkennzeichnung BNetzA,Inbetriebnahme,Land,Standort,Bundesland,Eigentümer (Struktur),Betreiber,"Instalierte Leistung (Kw) (Höchstleistung)",Bezogene Strommenge,Einheit,Anlage EEG gefördert?
Polarstern,Feldkirchen ,Laufwasserkraftwerk,Wasser,4.3999021000000397E17,1970,Deutschland,Feldkirchen ,Bayern,  VERBUND Innkraftwerke GmbH,  VERBUND Innkraftwerke GmbH,38000.0,15% der IST-Erzeugung ,,nein
